ts,BalancingPowerPriceUpEUR,BalancingPowerPriceUpDKK,BalancingPowerPriceDownEUR,BalancingPowerPriceDownDKK
2022-03-12 16:00:00,83.429207,620.72998,51.999947,386.890015
2022-03-12 17:00:00,191.837585,1427.310059,51.999947,386.890015
2022-03-12 18:00:00,210.24704,1564.280029,176.997925,1316.900024
2022-03-12 19:00:00,198.637131,1477.900024,174.997986,1302.02002
2022-03-12 20:00:00,170.428207,1268.02002,170.428207,1268.02002
2022-03-12 21:00:00,153.947479,1145.400024,152.998581,1138.339966
2022-03-12 22:00:00,173.387817,1290.040039,152.998581,1138.339966
2022-03-12 23:00:00,168.877182,1256.47998,152.998581,1138.339966
2022-03-13 00:00:00,160.10054,1191.180054,20.159405,149.990005
2022-03-13 01:00:00,150.009415,1116.099976,150.009415,1116.099976
2022-03-13 02:00:00,154.860077,1152.189941,124.269508,924.590027
2022-03-13 03:00:00,151.981125,1130.77002,102.540253,762.919983
2022-03-13 04:00:00,130.250534,969.090027,130.250534,969.090027
2022-03-13 05:00:00,120.699715,898.030029,120.699715,898.030029
2022-03-13 06:00:00,100.049728,744.390015,100.049728,744.390015
2022-03-13 07:00:00,68.420204,509.059998,68.420204,509.059998
2022-03-13 08:00:00,75.629684,562.700012,75.629684,562.700012
2022-03-13 09:00:00,71.070671,528.780029,71.070671,528.780029
2022-03-13 10:00:00,54.810356,407.799988,54.810356,407.799988
2022-03-13 11:00:00,30.059675,223.649994,30.059675,223.649994
2022-03-13 12:00:00,19.050564,141.740005,13.999623,104.160004
2022-03-13 13:00:00,14.260369,106.099998,8.499771,63.240002
2022-03-13 14:00:00,14.859816,110.559998,8.499771,63.240002
2022-03-13 15:00:00,21.800489,162.199997,11.999678,89.279999
2022-03-13 16:00:00,30.059675,223.649994,30.059675,223.649994
2022-03-13 17:00:00,68.059998,506.380005,68.059998,506.380005
2022-03-13 18:00:00,118.019676,878.090027,118.019676,878.090027
2022-03-13 19:00:00,78.859436,586.72998,78.859436,586.72998
2022-03-13 20:00:00,57.970215,431.309998,57.970215,431.309998
2022-03-13 21:00:00,66.039894,491.350006,33.601246,250.0
2022-03-13 22:00:00,53.849358,400.649994,26.880999,200.0
2022-03-13 23:00:00,37.619957,279.899994,20.295153,151.0
2022-03-14 00:00:00,44.647537,332.200012,22.849272,170.009995
2022-03-14 01:00:00,42.557625,316.649994,42.557625,316.649994
2022-03-14 02:00:00,48.988644,364.5,48.988644,364.5
2022-03-14 03:00:00,175.752975,1307.689941,164.99295,1227.630005
2022-03-14 04:00:00,173.742355,1292.72998,162.993073,1212.75
2022-03-14 05:00:00,126.284523,939.619995,126.284523,939.619995
2022-03-14 06:00:00,202.75116,1508.569946,185.992874,1383.880005
2022-03-14 07:00:00,229.991257,1711.25,222.071091,1652.319946
2022-03-14 08:00:00,236.641357,1760.72998,236.430344,1759.160034
2022-03-14 09:00:00,229.991257,1711.25,219.14119,1630.52002
2022-03-14 10:00:00,214.461395,1595.699951,214.461395,1595.699951
2022-03-14 11:00:00,244.470123,1818.97998,185.992874,1383.880005
2022-03-14 12:00:00,214.451981,1595.630005,88.538406,658.77002
2022-03-14 13:00:00,213.990997,1592.199951,87.359718,650.0
2022-03-14 14:00:00,239.145218,1779.359985,207.981995,1547.48999
2022-03-14 15:00:00,252.839188,1881.25,252.839188,1881.25
2022-03-14 16:00:00,335.998932,2500.0,241.330551,1795.619995
2022-03-14 17:00:00,346.486115,2578.030029,346.486115,2578.030029
2022-03-14 18:00:00,390.207642,2903.340088,389.993958,2901.75
2022-03-14 19:00:00,435.566162,3240.830078,435.402191,3239.610107
2022-03-14 20:00:00,365.245605,2717.610107,365.245605,2717.610107
2022-03-14 21:00:00,322.686646,2400.949951,322.686646,2400.949951
2022-03-14 22:00:00,300.717682,2237.48999,300.717682,2237.48999
2022-03-14 23:00:00,261.849335,1948.290039,261.849335,1948.290039
2022-03-15 00:00:00,248.892624,1852.01001,248.892624,1852.01001
2022-03-15 01:00:00,391.510559,2913.22998,245.003357,1823.069946
2022-03-15 02:00:00,349.415405,2600.0,241.764542,1798.969971
2022-03-15 03:00:00,240.044342,1786.170044,240.044342,1786.170044
2022-03-15 04:00:00,310.778107,2312.5,242.66362,1805.660034
2022-03-15 05:00:00,256.07312,1905.439941,256.07312,1905.439941
2022-03-15 06:00:00,388.399414,2890.080078,311.236389,2315.909912
2022-03-15 07:00:00,399.957001,2976.080078,332.084412,2471.040039
2022-03-15 08:00:00,509.944885,3794.5,324.905243,2417.620117
2022-03-15 09:00:00,370.319855,2755.550049,252.242981,1876.939941
2022-03-15 10:00:00,389.732574,2900.0,240.774094,1791.599976
2022-03-15 11:00:00,370.319855,2755.550049,296.137604,2203.560059
2022-03-15 12:00:00,523.047974,3892.0,260.701508,1939.880005
2022-03-15 13:00:00,523.047974,3892.0,254.972443,1897.25
2022-03-15 14:00:00,349.415405,2600.0,251.432602,1870.910034
2022-03-15 15:00:00,349.415405,2600.0,255.062485,1897.920044
2022-03-15 16:00:00,510.684052,3800.0,251.40303,1870.689941
2022-03-15 17:00:00,358.957123,2671.0,324.344849,2413.449951
2022-03-15 18:00:00,375.157898,2791.550049,374.960358,2790.080078
2022-03-15 19:00:00,404.976471,3013.429932,404.976471,3013.429932
2022-03-15 20:00:00,318.996094,2373.649902,318.996094,2373.649902
2022-03-15 21:00:00,304.566589,2266.280029,304.566589,2266.280029
2022-03-15 22:00:00,470.366882,3500.0,255.073242,1898.0
2022-03-15 23:00:00,350.662537,2609.280029,250.673294,1865.26001
2022-03-16 00:00:00,253.393356,1885.5,253.393356,1885.5
2022-03-16 01:00:00,251.382874,1870.540039,173.988708,1294.650024
2022-03-16 02:00:00,247.482864,1841.52002,169.487976,1261.160034
2022-03-16 03:00:00,317.161682,2360.0,239.993286,1785.790039
2022-03-16 04:00:00,315.81778,2350.0,238.48407,1774.560059
2022-03-16 05:00:00,249.703003,1858.040039,181.98764,1354.170044
2022-03-16 06:00:00,296.939941,2209.530029,190.487839,1417.420044
2022-03-16 07:00:00,317.679077,2363.850098,199.986557,1488.099976
2022-03-16 08:00:00,341.564301,2541.580078,313.979309,2336.320068
2022-03-16 09:00:00,510.684052,3800.0,295.919891,2201.939941
2022-03-16 10:00:00,513.882568,3823.800049,276.581116,2058.040039
2022-03-16 11:00:00,513.882568,3823.800049,260.122284,1935.569946
2022-03-16 12:00:00,335.976349,2500.0,200.436768,1491.449951
2022-03-16 13:00:00,197.876633,1472.400024,187.986832,1398.810059
2022-03-16 14:00:00,196.476273,1461.97998,187.986832,1398.810059
2022-03-16 15:00:00,202.98616,1510.420044,196.167175,1459.680054
2022-03-16 16:00:00,429.377777,3195.0,196.336517,1460.939941
2022-03-16 17:00:00,513.882568,3823.800049,215.30574,1602.089966
2022-03-16 18:00:00,315.979034,2351.199951,311.44873,2317.48999
2022-03-16 19:00:00,221.155762,1645.619995,221.155762,1645.619995
2022-03-16 20:00:00,197.836319,1472.099976,197.836319,1472.099976
2022-03-16 21:00:00,189.9879,1413.699951,161.968826,1205.209961
2022-03-16 22:00:00,181.98764,1354.170044,153.299286,1140.699951
2022-03-16 23:00:00,59.905926,445.76001,59.905926,445.76001
2022-03-17 00:00:00,157.209259,1170.25,157.209259,1170.25
2022-03-17 01:00:00,127.939651,952.369995,127.939651,952.369995
2022-03-17 02:00:00,119.663078,890.76001,119.663078,890.76001
2022-03-17 03:00:00,126.530449,941.880005,126.530449,941.880005
2022-03-17 04:00:00,94.013893,699.830017,94.013893,699.830017
2022-03-17 05:00:00,30.038017,223.600006,30.038017,223.600006
2022-03-17 06:00:00,129.879501,966.809998,129.879501,966.809998
2022-03-17 07:00:00,177.480896,1321.150024,177.480896,1321.150024
2022-03-17 08:00:00,178.100189,1325.76001,178.100189,1325.76001
2022-03-17 09:00:00,138.4664,1030.72998,138.4664,1030.72998
2022-03-17 10:00:00,116.824516,869.630005,116.824516,869.630005
2022-03-17 11:00:00,94.842758,706.0,94.842758,706.0
2022-03-17 12:00:00,67.433739,501.970001,67.433739,501.970001
2022-03-17 13:00:00,139.945465,1041.73999,40.034122,298.01001
2022-03-17 14:00:00,132.73822,988.090027,132.73822,988.090027
2022-03-17 15:00:00,189.92598,1413.790039,146.342636,1089.359985
2022-03-17 16:00:00,179.929871,1339.380005,146.373535,1089.589966
2022-03-17 17:00:00,199.881775,1487.900024,199.881775,1487.900024
2022-03-17 18:00:00,287.208313,2137.949951,287.208313,2137.949951
2022-03-17 19:00:00,227.490967,1693.420044,180.929352,1346.819946
2022-03-17 20:00:00,212.277161,1580.170044,212.277161,1580.170044
2022-03-17 21:00:00,196.174042,1460.300049,196.174042,1460.300049
2022-03-17 22:00:00,196.03299,1459.25,196.03299,1459.25
2022-03-17 23:00:00,187.756424,1397.640015,187.756424,1397.640015
2022-03-18 00:00:00,117.293037,872.929993,117.293037,872.929993
2022-03-18 01:00:00,335.245819,2495.0,175.304672,1304.670044
2022-03-18 02:00:00,178.35347,1327.359985,178.35347,1327.359985
2022-03-18 03:00:00,180.460342,1343.040039,180.143234,1340.680054
2022-03-18 04:00:00,196.338501,1461.209961,196.010635,1458.77002
2022-03-18 05:00:00,268.734131,2000.0,210.668747,1567.859985
2022-03-18 06:00:00,263.273438,1959.359985,262.930817,1956.810059
2022-03-18 07:00:00,291.466339,2169.179932,291.466339,2169.179932
2022-03-18 08:00:00,350.039642,2605.100098,287.767212,2141.649902
2022-03-18 09:00:00,343.470428,2556.209961,239.755188,1784.329956
2022-03-18 10:00:00,282.170837,2100.0,199.819946,1487.119995
2022-03-18 11:00:00,223.318054,1662.0,193.041122,1436.670044
2022-03-18 12:00:00,191.602066,1425.959961,191.602066,1425.959961
2022-03-18 13:00:00,189.41188,1409.660034,189.41188,1409.660034
2022-03-18 14:00:00,188.722565,1404.530029,188.722565,1404.530029
2022-03-18 15:00:00,182.482559,1358.089966,182.482559,1358.089966
2022-03-18 16:00:00,199.760834,1486.680054,199.760834,1486.680054
2022-03-18 17:00:00,245.503403,1827.109985,245.503403,1827.109985
2022-03-18 18:00:00,350.039642,2605.100098,275.269745,2048.639893
2022-03-18 19:00:00,350.039642,2605.100098,286.477295,2132.050049
2022-03-18 20:00:00,249.863617,1859.560059,249.863617,1859.560059
2022-03-18 21:00:00,216.90741,1614.290039,216.90741,1614.290039
2022-03-18 22:00:00,228.465668,1700.310059,228.465668,1700.310059
2022-03-18 23:00:00,186.901901,1390.97998,171.975067,1279.890015
2022-03-19 00:00:00,196.712036,1463.98999,155.533905,1157.530029
2022-03-19 01:00:00,189.941284,1413.599976,154.03302,1146.359985
2022-03-19 02:00:00,185.609283,1381.359985,28.600029,212.850006
2022-03-19 03:00:00,184.699615,1374.589966,6.911842,51.439999
2022-03-19 04:00:00,185.100037,1377.569946,16.795883,125.0
2022-03-19 05:00:00,190.841537,1420.300049,29.799927,221.779999
2022-03-19 06:00:00,198.272034,1475.599976,138.187119,1028.430054
2022-03-19 07:00:00,204.184189,1519.599976,204.184189,1519.599976
2022-03-19 08:00:00,196.151733,1459.819946,165.035004,1228.23999
2022-03-19 09:00:00,135.099365,1005.450012,135.099365,1005.450012
2022-03-19 10:00:00,99.571365,741.039978,99.571365,741.039978
2022-03-19 11:00:00,85.098694,633.330017,85.098694,633.330017
2022-03-19 12:00:00,69.724411,518.909973,69.724411,518.909973
2022-03-19 13:00:00,10.002284,74.440002,10.002284,74.440002
2022-03-19 14:00:00,8.841352,65.800003,8.841352,65.800003
2022-03-19 15:00:00,14.742754,109.720001,14.742754,109.720001
2022-03-19 16:00:00,79.017242,588.070007,79.017242,588.070007
2022-03-19 17:00:00,151.042023,1124.099976,150.032913,1116.589966
2022-03-19 18:00:00,192.840927,1435.180054,152.53215,1135.189941
2022-03-19 19:00:00,173.306641,1289.800049,152.53215,1135.189941
2022-03-19 20:00:00,119.985756,892.969971,119.985756,892.969971
2022-03-19 21:00:00,90.009811,669.880005,25.005711,186.100006
2022-03-19 22:00:00,91.149239,678.359985,91.149239,678.359985
2022-03-19 23:00:00,28.625559,213.039993,28.625559,213.039993
2022-03-20 00:00:00,77.939613,580.049988,77.939613,580.049988
2022-03-20 01:00:00,31.010574,230.789993,31.010574,230.789993
2022-03-20 02:00:00,74.780647,556.539978,74.780647,556.539978
2022-03-20 03:00:00,166.999451,1242.859985,66.74012,496.700012
2022-03-20 04:00:00,75.899925,564.869995,75.899925,564.869995
2022-03-20 05:00:00,75.899925,564.869995,75.899925,564.869995
2022-03-20 06:00:00,68.529892,510.019989,68.529892,510.019989
2022-03-20 07:00:00,16.509682,122.870003,16.509682,122.870003
2022-03-20 08:00:00,12.860271,95.709999,12.860271,95.709999
2022-03-20 09:00:00,13.000013,96.75,13.000013,96.75
2022-03-20 10:00:00,15.500585,115.360001,13.130349,97.720001
2022-03-20 11:00:00,15.473711,115.160004,13.510609,100.550003
2022-03-20 12:00:00,1.440415,10.72,1.440415,10.72
2022-03-20 13:00:00,1.429666,10.64,1.429666,10.64
2022-03-20 14:00:00,1.449821,10.79,1.449821,10.79
2022-03-20 15:00:00,11.210244,83.43,9.999597,74.419998
2022-03-20 16:00:00,13.670506,101.739998,11.500477,85.589996
2022-03-20 17:00:00,44.04015,327.76001,44.04015,327.76001
2022-03-20 18:00:00,119.379761,888.460022,119.379761,888.460022
2022-03-20 19:00:00,120.000534,893.080017,120.000534,893.080017
2022-03-20 20:00:00,83.909546,624.47998,11.500477,85.589996
2022-03-20 21:00:00,61.819599,460.079987,11.500477,85.589996
2022-03-20 22:00:00,40.78981,303.570007,7.239697,53.880001
2022-03-20 23:00:00,30.02029,223.419998,5.999489,44.650002
2022-03-21 00:00:00,16.442461,122.349998,4.000752,29.77
2022-03-21 01:00:00,14.552956,108.290001,4.000752,29.77
2022-03-21 02:00:00,13.952238,103.82,4.000752,29.77
2022-03-21 03:00:00,21.053339,156.660004,5.000605,37.209999
2022-03-21 04:00:00,31.885071,237.259995,5.159184,38.389999
2022-03-21 05:00:00,149.984543,1116.050049,149.984543,1116.050049
2022-03-21 06:00:00,186.280258,1386.130005,163.025635,1213.089966
2022-03-21 07:00:00,188.970718,1406.150024,188.970718,1406.150024
2022-03-21 08:00:00,190.371048,1416.569946,190.371048,1416.569946
2022-03-21 09:00:00,188.029999,1399.150024,186.359543,1386.719971
2022-03-21 10:00:00,188.029999,1399.150024,153.0849,1139.119995
2022-03-21 11:00:00,163.706985,1218.160034,160.026077,1190.77002
2022-03-21 12:00:00,157.015762,1168.369995,157.015762,1168.369995
2022-03-21 13:00:00,150.024857,1116.349976,150.024857,1116.349976
2022-03-21 14:00:00,150.414597,1119.25,150.414597,1119.25
2022-03-21 15:00:00,211.244308,1571.890015,211.244308,1571.890015
2022-03-21 16:00:00,232.337967,1728.849976,232.337967,1728.849976
2022-03-21 17:00:00,258.241394,1921.599976,258.241394,1921.599976
2022-03-21 18:00:00,309.650452,2304.139893,309.650452,2304.139893
2022-03-21 19:00:00,470.360565,3500.0,337.034851,2507.909912
2022-03-21 20:00:00,258.45105,1923.160034,258.45105,1923.160034
2022-03-21 21:00:00,213.484558,1588.560059,213.484558,1588.560059
2022-03-21 22:00:00,199.9328,1487.719971,199.9328,1487.719971
2022-03-21 23:00:00,193.230835,1437.849976,193.230835,1437.849976
2022-03-22 00:00:00,248.649231,1850.0,223.062546,1659.630005
2022-03-22 01:00:00,276.530212,2057.439941,215.060074,1600.089966
2022-03-22 02:00:00,277.239868,2062.719971,207.058945,1540.560059
2022-03-22 03:00:00,266.03183,1979.329956,206.417831,1535.790039
2022-03-22 04:00:00,203.057709,1510.790039,203.057709,1510.790039
2022-03-22 05:00:00,220.981964,1644.150024,220.981964,1644.150024
2022-03-22 06:00:00,295.690979,2200.0,273.777588,2036.959961
2022-03-22 07:00:00,287.421051,2138.469971,287.421051,2138.469971
2022-03-22 08:00:00,281.17926,2092.030029,281.17926,2092.030029
2022-03-22 09:00:00,240.218002,1787.27002,168.547882,1254.030029
2022-03-22 10:00:00,199.956985,1487.719971,194.134567,1444.400024
2022-03-22 11:00:00,192.254242,1430.410034,162.545364,1209.369995
2022-03-22 12:00:00,183.711456,1366.849976,166.046616,1235.420044
2022-03-22 13:00:00,205.136963,1526.26001,185.262497,1378.390015
2022-03-22 14:00:00,470.41745,3500.0,193.974625,1443.209961
2022-03-22 15:00:00,199.916672,1487.420044,199.916672,1487.420044
2022-03-22 16:00:00,230.074463,1711.800049,162.545364,1209.369995
2022-03-22 17:00:00,270.046509,2009.199951,175.549042,1306.119995
2022-03-22 18:00:00,301.11557,2240.360107,173.049118,1287.52002
2022-03-22 19:00:00,351.099426,2612.25,172.549118,1283.800049
2022-03-22 20:00:00,290.922302,2164.52002,170.047852,1265.189941
2022-03-22 21:00:00,255.971619,1904.47998,170.047852,1265.189941
2022-03-22 22:00:00,242.338913,1803.050049,242.338913,1803.050049
2022-03-22 23:00:00,222.442947,1655.02002,222.442947,1655.02002
2022-03-23 00:00:00,215.477066,1602.73999,215.477066,1602.73999
2022-03-23 01:00:00,200.130417,1488.589966,200.130417,1488.589966
2022-03-23 02:00:00,200.700455,1492.829956,200.700455,1492.829956
2022-03-23 03:00:00,268.885864,2000.0,198.15947,1473.930054
2022-03-23 04:00:00,204.171768,1518.650024,204.171768,1518.650024
2022-03-23 05:00:00,226.24057,1682.800049,226.24057,1682.800049
2022-03-23 06:00:00,275.560974,2049.649902,275.560974,2049.649902
2022-03-23 07:00:00,299.370819,2226.75,177.070755,1317.069946
2022-03-23 08:00:00,280.833801,2088.870117,178.072357,1324.52002
2022-03-23 09:00:00,217.197937,1615.540039,172.069473,1279.869995
2022-03-23 10:00:00,199.780853,1485.98999,172.069473,1279.869995
2022-03-23 11:00:00,191.617477,1425.27002,170.06897,1264.98999
2022-03-23 12:00:00,181.143036,1347.359985,170.06897,1264.98999
2022-03-23 13:00:00,182.003464,1353.76001,170.06897,1264.98999
2022-03-23 14:00:00,190.387329,1416.119995,175.070251,1302.189941
2022-03-23 15:00:00,202.42131,1505.630005,174.069992,1294.75
2022-03-23 16:00:00,430.217407,3200.0,218.078537,1622.089966
2022-03-23 17:00:00,403.328796,3000.0,266.156677,1979.699951
2022-03-23 18:00:00,312.406403,2323.709961,312.406403,2323.709961
2022-03-23 19:00:00,403.463257,3001.0,374.290466,2784.01001
2022-03-23 20:00:00,311.156067,2314.409912,165.066345,1227.780029
2022-03-23 21:00:00,270.109314,2009.099976,169.06871,1257.550049
2022-03-23 22:00:00,245.218536,1823.959961,170.06897,1264.98999
2022-03-23 23:00:00,216.48674,1610.25,216.48674,1610.25
2022-03-24 00:00:00,213.024719,1584.839966,213.024719,1584.839966
2022-03-24 01:00:00,212.344589,1579.780029,212.344589,1579.780029
2022-03-24 02:00:00,211.513901,1573.599976,211.513901,1573.599976
2022-03-24 03:00:00,211.813644,1575.829956,211.813644,1575.829956
2022-03-24 04:00:00,295.710846,2200.0,212.944077,1584.23999
2022-03-24 05:00:00,267.752747,1992.0,223.335617,1661.550049
2022-03-24 06:00:00,282.988556,2105.350098,282.988556,2105.350098
2022-03-24 07:00:00,403.242065,3000.0,305.090271,2269.780029
2022-03-24 08:00:00,267.747345,1991.959961,267.747345,1991.959961
2022-03-24 09:00:00,604.863098,4500.0,218.924149,1628.72998
2022-03-24 10:00:00,201.60759,1499.900024,194.932587,1450.23999
2022-03-24 11:00:00,204.013596,1517.800049,194.952759,1450.390015
2022-03-24 12:00:00,198.397781,1476.02002,185.981964,1383.650024
2022-03-24 13:00:00,192.255066,1430.319946,181.952225,1353.670044
2022-03-24 14:00:00,192.713409,1433.72998,192.713409,1433.72998
2022-03-24 15:00:00,358.482208,2667.0,208.434479,1550.689941
2022-03-24 16:00:00,232.595398,1730.439941,232.595398,1730.439941
2022-03-24 17:00:00,267.008087,1986.459961,267.008087,1986.459961
2022-03-24 18:00:00,329.314362,2450.0,310.781342,2312.120117
2022-03-24 19:00:00,371.134583,2761.129883,371.134583,2761.129883
2022-03-24 20:00:00,295.420502,2197.840088,178.012558,1324.359985
2022-03-24 21:00:00,256.877289,1911.089966,178.012558,1324.359985
2022-03-24 22:00:00,345.138916,2567.72998,240.056717,1785.949951
2022-03-24 23:00:00,399.881714,2975.0,203.013565,1510.359985
2022-03-25 00:00:00,262.398529,1952.349976,148.885818,1107.77002
2022-03-25 01:00:00,241.925171,1800.02002,125.09005,930.719971
2022-03-25 02:00:00,262.082672,1950.0,234.217239,1742.670044
2022-03-25 03:00:00,230.079025,1711.880005,230.079025,1711.880005
2022-03-25 04:00:00,225.939468,1681.079956,225.939468,1681.079956
2022-03-25 05:00:00,254.831726,1896.050049,254.831726,1896.050049
2022-03-25 06:00:00,314.902435,2343.0,81.992905,610.059998
2022-03-25 07:00:00,516.460144,3842.669922,333.756256,2483.280029
2022-03-25 08:00:00,295.683014,2200.0,285.031708,2120.75
2022-03-25 09:00:00,402.532135,2995.0,220.032532,1637.130005
2022-03-25 10:00:00,194.939789,1450.430054,185.54245,1380.51001
2022-03-25 11:00:00,194.939789,1450.430054,185.812592,1382.52002
2022-03-25 12:00:00,172.516266,1283.589966,172.516266,1283.589966
2022-03-25 13:00:00,169.697861,1262.619995,169.697861,1262.619995
2022-03-25 14:00:00,178.514603,1328.219971,178.514603,1328.219971
2022-03-25 15:00:00,199.048431,1481.0,199.048431,1481.0
2022-03-25 16:00:00,193.070267,1436.52002,193.070267,1436.52002
2022-03-25 17:00:00,194.129349,1444.400024,194.129349,1444.400024
2022-03-25 18:00:00,196.459869,1461.73999,196.459869,1461.73999
2022-03-25 19:00:00,197.158752,1466.939941,197.158752,1466.939941
2022-03-25 20:00:00,193.29068,1438.160034,193.29068,1438.160034
2022-03-25 21:00:00,159.170212,1184.290039,159.170212,1184.290039
2022-03-25 22:00:00,51.123596,380.380005,51.123596,380.380005
2022-03-25 23:00:00,19.993549,148.759995,14.035536,104.43
2022-03-26 00:00:00,20.013708,148.910004,8.159508,60.709999
2022-03-26 01:00:00,20.013708,148.910004,7.139401,53.119999
2022-03-26 02:00:00,13.999248,104.160004,5.22015,38.84
2022-03-26 03:00:00,13.999248,104.160004,4.589807,34.150002
2022-03-26 04:00:00,13.999248,104.160004,5.939197,44.189999
2022-03-26 05:00:00,13.999248,104.160004,6.799366,50.59
2022-03-26 06:00:00,13.999248,104.160004,7.898769,58.77
2022-03-26 07:00:00,13.999248,104.160004,12.778883,95.080002
2022-03-26 08:00:00,142.976181,1063.800049,142.976181,1063.800049
2022-03-26 09:00:00,159.35434,1185.660034,159.35434,1185.660034
2022-03-26 10:00:00,110.03978,818.73999,110.03978,818.73999
2022-03-26 11:00:00,85.932205,639.369995,85.932205,639.369995
2022-03-26 12:00:00,83.101715,618.309998,83.101715,618.309998
2022-03-26 13:00:00,80.372025,598.0,80.372025,598.0
2022-03-26 14:00:00,89.341972,664.73999,89.341972,664.73999
2022-03-26 15:00:00,157.695816,1173.319946,157.695816,1173.319946
2022-03-26 16:00:00,199.931458,1487.569946,199.931458,1487.569946
2022-03-26 17:00:00,232.398788,1729.140015,232.398788,1729.140015
2022-03-26 18:00:00,262.475128,1952.920044,262.475128,1952.920044
2022-03-26 19:00:00,292.212799,2174.179932,292.212799,2174.179932
2022-03-26 20:00:00,270.015045,2009.02002,270.015045,2009.02002
2022-03-26 21:00:00,244.95726,1822.579956,244.95726,1822.579956
2022-03-26 22:00:00,244.916946,1822.280029,244.916946,1822.280029
2022-03-26 23:00:00,237.727814,1768.790039,237.727814,1768.790039
2022-03-27 00:00:00,234.999466,1748.48999,234.999466,1748.48999
2022-03-27 01:00:00,221.930267,1651.25,221.930267,1651.25
2022-03-27 03:00:00,214.019409,1592.390015,214.019409,1592.390015
2022-03-27 04:00:00,211.999359,1577.359985,211.999359,1577.359985
2022-03-27 05:00:00,310.527649,2310.449951,211.089462,1570.589966
2022-03-27 06:00:00,210.309937,1564.790039,182.499603,1357.869995
2022-03-27 07:00:00,214.030167,1592.469971,177.499863,1320.670044
2022-03-27 08:00:00,214.079895,1592.839966,175.0,1302.069946
2022-03-27 09:00:00,214.07048,1592.77002,173.000107,1287.189941
2022-03-27 10:00:00,205.019897,1525.430054,174.000061,1294.630005
2022-03-27 11:00:00,192.370041,1431.310059,155.49971,1156.97998
2022-03-27 12:00:00,161.499374,1201.619995,141.500458,1052.819946
2022-03-27 13:00:00,89.899734,668.890015,89.899734,668.890015
2022-03-27 14:00:00,77.970268,580.130005,77.970268,580.130005
2022-03-27 15:00:00,92.000427,684.52002,92.000427,684.52002
2022-03-27 16:00:00,141.5905,1053.48999,141.500458,1052.819946
2022-03-27 17:00:00,194.829575,1449.609985,160.977905,1197.73999
2022-03-27 18:00:00,220.000275,1636.890015,220.000275,1636.890015
2022-03-27 19:00:00,199.990585,1488.01001,199.990585,1488.01001
2022-03-27 20:00:00,196.549911,1462.410034,196.549911,1462.410034
2022-03-27 21:00:00,193.590393,1440.390015,193.590393,1440.390015
2022-03-27 22:00:00,190.620132,1418.290039,190.620132,1418.290039
2022-03-27 23:00:00,96.079514,714.869995,96.079514,714.869995
2022-03-28 00:00:00,79.981987,595.01001,79.981987,595.01001
2022-03-28 01:00:00,61.239632,455.579987,61.239632,455.579987
2022-03-28 02:00:00,51.137875,380.429993,51.137875,380.429993
2022-03-28 03:00:00,28.064468,208.779999,28.064468,208.779999
2022-03-28 04:00:00,28.064468,208.779999,28.064468,208.779999
2022-03-28 05:00:00,28.373638,211.080002,28.373638,211.080002
2022-03-28 06:00:00,140.541443,1045.530029,140.541443,1045.530029
2022-03-28 07:00:00,185.436798,1379.52002,185.436798,1379.52002
2022-03-28 08:00:00,188.308044,1400.880005,188.308044,1400.880005
2022-03-28 09:00:00,182.506424,1357.719971,182.506424,1357.719971
2022-03-28 10:00:00,197.90303,1472.26001,142.091324,1057.060059
2022-03-28 11:00:00,189.093063,1406.719971,94.163429,700.51001
2022-03-28 12:00:00,65.010147,483.630005,28.094042,209.0
2022-03-28 13:00:00,22.654013,168.529999,22.654013,168.529999
2022-03-28 14:00:00,16.471979,122.540001,16.471979,122.540001
2022-03-28 15:00:00,14.041644,104.459999,14.041644,104.459999
2022-03-28 16:00:00,14.482546,107.739998,14.482546,107.739998
2022-03-28 17:00:00,71.909988,534.960022,71.909988,534.960022
2022-03-28 18:00:00,130.459854,970.530029,130.459854,970.530029
2022-03-28 19:00:00,200.029572,1488.079956,142.751328,1061.969971
2022-03-28 20:00:00,200.029572,1488.079956,143.091415,1064.5
2022-03-28 21:00:00,202.029755,1502.959961,79.651314,592.549988
2022-03-28 22:00:00,202.029755,1502.959961,28.334656,210.789993
2022-03-28 23:00:00,185.02681,1376.469971,28.044306,208.630005
2022-03-29 00:00:00,181.799484,1352.369995,167.036346,1242.550049
2022-03-29 01:00:00,181.729584,1351.849976,167.036346,1242.550049
2022-03-29 02:00:00,181.799484,1352.369995,167.036346,1242.550049
2022-03-29 03:00:00,182.088516,1354.52002,167.036346,1242.550049
2022-03-29 04:00:00,182.239075,1355.640015,179.038284,1331.829956
2022-03-29 05:00:00,182.259232,1355.790039,180.038452,1339.27002
2022-03-29 06:00:00,215.088455,1600.0,207.944824,1546.859985
2022-03-29 07:00:00,268.860565,2000.0,246.733337,1835.400024
2022-03-29 08:00:00,330.070709,2455.330078,277.029907,2060.77002
2022-03-29 09:00:00,321.480621,2391.429932,226.809433,1687.189941
2022-03-29 10:00:00,295.746613,2200.0,214.646179,1596.709961
2022-03-29 11:00:00,269.058167,2001.469971,210.105118,1562.930054
2022-03-29 12:00:00,202.464111,1506.089966,180.538528,1342.98999
2022-03-29 13:00:00,199.222992,1481.97998,178.038132,1324.390015
2022-03-29 14:00:00,197.322144,1467.839966,176.037796,1309.51001
2022-03-29 15:00:00,193.861908,1442.099976,173.037323,1287.189941
