ts,mean_pressure,BalancingPowerPriceDownDKK,BalancingPowerPriceDownEUR,BalancingPowerPriceUpDKK,BalancingPowerPriceUpEUR,SpotPriceDKK,max_wind_speed_3sec,max_wind_speed_10min,mean_wind_speed,mean_wind_power,Kalby_AP
2022-08-09 21:00:00,1029.1,1744.069946,234.5,2553.330078,343.309998,3024.350098,2.6,2.1,1.4,0.0,18.9806640625
2022-08-09 22:00:00,1029.2,1680.849976,226.0,2208.97998,297.01001,2554.530029,2.1,2.1,1.7000000000000002,0.0,21.596235795454547
2022-08-09 23:00:00,1029.1,1673.410034,225.0,2134.379883,286.980011,2210.129883,2.1,1.5,1.3,0.0,18.9806640625
2022-08-10 00:00:00,1028.9,1673.410034,225.0,2221.620117,298.709991,2135.48999,2.1,2.1,1.5,0.0,23.77587890625
2022-08-10 01:00:00,1028.9,1714.319946,230.5,2124.120117,285.600006,2222.780029,2.1,2.1,1.7000000000000002,0.0,15.783854166666666
2022-08-10 02:00:00,1029.1,1725.469971,232.0,2186.52002,293.98999,2125.219971,2.1,2.1,1.4,0.0,20.350725446428573
2022-08-10 03:00:00,1029.2,1725.469971,232.0,2214.409912,297.73999,2187.649902,2.1,1.5,0.8,0.0,18.554361979166668
2022-08-10 04:00:00,1029.3,1732.910034,233.0,2556.0,343.670013,2215.560059,1.5,1.0,0.7000000000000001,0.0,-0.2001953125
2022-08-10 05:00:00,1029.3,1822.160034,245.0,2922.73999,392.980011,2557.330078,1.0,0.5,0.3,0.0,-0.2001953125
2022-08-10 06:00:00,1029.3,2941.560059,395.51001,2941.560059,395.51001,2924.26001,3.6,2.1,1.4,0.0,-0.2001953125
2022-08-10 07:00:00,1029.5,2649.639893,356.26001,2649.639893,356.26001,2943.090088,5.1,3.6,3.2,0.0,-0.2001953125
2022-08-10 08:00:00,1029.6,2252.780029,302.899994,3112.540039,418.5,2651.02002,5.7,4.1,3.5,100.30131093749992,-123.16367885044644
2022-08-10 09:00:00,1029.4,2118.909912,284.899994,3112.540039,418.5,2253.949951,6.2,4.6,4.2,270.3593964095995,-415.8590787394663
2022-08-10 10:00:00,1029.1,2043.48999,274.76001,2454.340088,330.0,2120.01001,6.2,4.1,4.1,245.1787110339017,-213.5153142755682
2022-08-10 11:00:00,1029.1,1881.660034,253.0,2305.590088,310.0,2044.560059,5.1,4.1,3.8,171.75024216960026,-239.6108993902439
2022-08-10 12:00:00,1029.0,1755.219971,236.0,1888.800049,253.960007,1882.640015,5.7,4.1,3.9,195.934183263899,-300.6639246323529
2022-08-10 13:00:00,1028.5,1755.219971,236.0,2025.5,272.339996,1889.780029,5.1,4.1,3.9,195.934183263899,-230.62026937905844
2022-08-10 14:00:00,1028.2,2254.27002,303.100006,2379.959961,320.0,2026.550049,4.6,3.6,3.3,0.0,-226.00226236979168
2022-08-10 15:00:00,1027.9,2625.399902,353.0,3498.469971,470.390015,2255.439941,4.1,3.1,2.9,0.0,-96.27737014358108
2022-08-10 16:00:00,1027.6,3048.810059,409.929993,4527.950195,608.809998,2626.76001,3.1,2.6,2.3,0.0,10.330939797794118
2022-08-10 17:00:00,1027.3,3339.379883,449.0,4997.77002,671.97998,3050.389893,2.6,1.5,1.3,0.0,20.04671223958333
2022-08-10 18:00:00,1027.2,3382.0,454.730011,4997.77002,671.97998,3341.120117,1.0,1.0,0.6000000000000001,0.0,25.3740234375
2022-08-10 19:00:00,1027.3,3123.699951,420.0,3711.25,499.0,3383.76001,1.5,1.0,0.8,0.0,23.16090745192308
2022-08-10 20:00:00,1027.2,3025.820068,406.839996,3025.820068,406.839996,3125.320068,1.5,1.5,1.3,0.0,18.5809326171875
2022-08-10 21:00:00,1027.0,1710.599976,230.0,2640.340088,355.01001,3027.399902,2.1,2.1,1.7000000000000002,0.0,18.9806640625
2022-08-10 22:00:00,1026.9,1710.599976,230.0,2304.98999,309.920013,2641.719971,2.1,2.1,1.7000000000000002,0.0,20.31258138020833
2022-08-10 23:00:00,1026.8,2231.439941,300.029999,2231.439941,300.029999,2306.149902,2.1,1.5,1.5,0.0,16.521559495192307
2022-08-11 00:00:00,1026.8,2305.590088,310.0,2305.590088,310.0,2232.560059,2.1,2.1,2.0,0.0,16.5830078125
2022-08-11 01:00:00,1026.9,2278.070068,306.299988,2278.070068,306.299988,2306.75,2.1,2.1,1.6,0.0,11.876627604166666
2022-08-11 02:00:00,1026.8,2320.459961,312.0,2320.459961,312.0,2279.219971,2.6,2.1,2.0,0.0,20.350725446428573
2022-08-11 03:00:00,1026.9,2581.219971,347.059998,2581.219971,347.059998,2321.629883,2.6,2.6,2.2,0.0,4.595052083333333
2022-08-11 04:00:00,1026.8,3024.409912,406.649994,4867.02002,654.400024,2582.52002,2.6,2.1,1.8,0.0,-0.2001953125
2022-08-11 05:00:00,1026.9,3123.47998,419.970001,3123.47998,419.970001,3025.929932,1.5,1.5,1.2,0.0,-0.2001953125
2022-08-11 06:00:00,1026.8,3085.77002,414.899994,4293.669922,577.309998,3125.050049,2.6,2.1,1.1,0.0,-0.2001953125
2022-08-11 07:00:00,1026.8,2953.830078,397.160004,3079.080078,414.0,3087.320068,3.1,2.6,2.2,0.0,-0.2001953125
2022-08-11 08:00:00,1026.9,2641.01001,355.100006,3090.22998,415.5,2955.320068,3.1,2.6,2.3,0.0,-80.46052194148936
2022-08-11 09:00:00,1027.0,2335.110107,313.970001,3149.72998,423.5,2642.340088,3.1,2.1,2.0,0.0,-53.43399711277174
2022-08-11 10:00:00,1026.6,2223.550049,298.970001,3090.22998,415.5,2336.290039,3.1,2.1,2.1,0.0,5.8099609375
2022-08-11 11:00:00,1026.3,2007.050049,269.859985,3090.22998,415.5,2224.669922,3.6,2.6,2.3,0.0,-52.66555606617647
2022-08-11 12:00:00,1026.0,1992.180054,267.859985,3198.070068,430.0,2008.060059,3.1,2.1,2.1,0.0,-56.42650888480392
2022-08-11 13:00:00,1025.8,2186.590088,294.0,3164.610107,425.5,1993.180054,3.6,2.1,2.1,0.0,28.89111328125
2022-08-11 14:00:00,1025.3,2490.040039,334.799988,3195.98999,429.720001,2187.689941,3.1,2.1,2.0,0.0,21.264369419642858
2022-08-11 15:00:00,1024.8,2984.699951,401.309998,3198.070068,430.0,2491.290039,2.6,1.5,1.5,0.0,-0.2001953125
2022-08-11 16:00:00,1024.4,3346.820068,450.0,3346.820068,450.0,2986.199951,2.6,1.5,1.3,0.0,7.258951822916667
2022-08-11 17:00:00,1024.1,4015.439941,539.900024,4498.569824,604.859985,3348.5,2.1,1.0,0.8,0.0,21.931565504807693
2022-08-11 18:00:00,1024.2,3977.139893,534.75,4867.02002,654.400024,4017.459961,1.0,1.0,0.5,0.0,20.57893880208333
2022-08-11 19:00:00,1024.4,3317.070068,446.0,4867.02002,654.400024,3979.139893,2.1,1.5,1.1,0.0,21.263950892857142
2022-08-11 20:00:00,1024.4,3086.439941,414.98999,4867.02002,654.400024,3318.73999,2.1,2.1,1.7000000000000002,0.0,21.596235795454547
2022-08-11 21:00:00,1024.6,2900.580078,390.0,4867.02002,654.400024,3087.98999,2.6,2.6,2.2,0.0,20.31258138020833
2022-08-11 22:00:00,1024.6,3139.320068,422.100006,3139.320068,422.100006,2902.040039,2.6,2.6,2.3,0.0,23.77587890625
2022-08-11 23:00:00,1024.8,2156.840088,290.0,3012.139893,405.0,3140.540039,2.6,2.6,2.2,0.0,24.0962890625
2022-08-12 00:00:00,1024.7,1889.089966,254.0,2942.899902,395.690002,3013.310059,2.6,2.1,2.1,0.0,-0.2001953125
2022-08-12 01:00:00,1024.5,2915.080078,391.950012,4508.689941,606.219971,2944.040039,2.6,2.1,2.0,0.0,-0.2001953125
2022-08-12 02:00:00,1024.3,2993.98999,402.559998,4850.879883,652.22998,2916.219971,2.6,2.1,1.9,0.0,-185.3062626008065
2022-08-12 03:00:00,1024.0,3034.449951,408.0,3034.449951,408.0,2995.159912,3.1,2.6,2.4,0.0,-124.41917782738096
2022-08-12 04:00:00,1024.1,3489.689941,469.209991,4498.720215,604.880005,3035.629883,3.1,2.6,2.3,0.0,-76.5240478515625
2022-08-12 05:00:00,1024.2,3817.679932,513.309998,3817.679932,513.309998,3491.050049,3.6,2.6,2.2,0.0,20.84529622395833
2022-08-12 06:00:00,1024.4,3778.189941,508.0,3778.189941,508.0,3819.169922,4.6,3.1,2.8,0.0,18.9806640625
2022-08-12 07:00:00,1024.4,3514.610107,472.559998,3514.610107,472.559998,3779.659912,4.6,3.1,2.9,0.0,-0.2001953125
2022-08-12 08:00:00,1024.5,3122.959961,419.899994,3235.26001,435.0,3515.97998,4.6,3.1,2.9,0.0,-104.2150245949074
2022-08-12 09:00:00,1024.6,3016.600098,405.600006,3016.600098,405.600006,3124.169922,4.1,3.1,2.9,0.0,-126.3902523643092
2022-08-12 10:00:00,1024.4,2086.189941,280.5,2799.360107,376.390015,3017.780029,4.1,2.6,2.5,0.0,-246.97999730603448
2022-08-12 11:00:00,1024.1,2086.189941,280.5,2442.810059,328.450012,2800.449951,4.6,3.6,2.9,0.0,-283.1598307291667
2022-08-12 12:00:00,1023.9,2086.189941,280.5,2486.840088,334.369995,2443.76001,4.6,3.6,2.9,0.0,-407.65490508497805
2022-08-12 13:00:00,1023.7,2086.189941,280.5,2767.379883,372.089996,2487.810059,5.7,4.1,3.7,147.7836960530999,-216.7190257352941
2022-08-12 14:00:00,1023.5,2924.679932,393.23999,2924.679932,393.23999,2768.449951,5.7,4.1,3.8,171.75024216960026,13.208984375
2022-08-12 15:00:00,1023.1,3023.300049,406.5,3332.540039,448.079987,2925.820068,5.7,3.6,3.4,0.0,22.88840060763889
2022-08-12 16:00:00,1022.7,3027.01001,407.0,3644.23999,489.98999,3333.840088,4.6,3.1,2.8,0.0,4.942849864130435
2022-08-12 17:00:00,1022.5,4164.930176,560.0,4164.930176,560.0,3645.659912,4.1,3.1,2.7,0.0,-84.86062095905173
2022-08-12 18:00:00,1022.5,1784.969971,240.0,4205.100098,565.400024,4166.560059,4.1,3.1,2.3,0.0,-367.6571994357639
2022-08-12 19:00:00,1022.4,1784.969971,240.0,3776.550049,507.779999,4206.72998,3.1,2.6,1.6,0.0,-486.23141043526783
2022-08-12 20:00:00,1022.4,1784.969971,240.0,3491.629883,469.470001,3778.030029,3.6,3.1,2.7,0.0,-509.1189738948171
2022-08-12 21:00:00,1022.3,1487.47998,200.0,3153.600098,424.019989,3492.98999,3.1,2.6,2.5,0.0,-636.4765956038135
2022-08-12 22:00:00,1022.5,1487.47998,200.0,3177.469971,427.230011,3154.830078,3.6,3.1,2.8,0.0,-721.1295479910714
2022-08-12 23:00:00,1022.4,2980.22998,400.709991,2980.22998,400.709991,3178.189941,3.6,3.1,2.9,0.0,-768.71689453125
2022-08-13 00:00:00,1022.0,2884.73999,387.869995,2884.73999,387.869995,2980.909912,3.1,3.1,2.7,0.0,-342.26023815524195
2022-08-13 01:00:00,1021.8,2782.25,374.089996,2782.25,374.089996,2885.389893,3.6,2.6,2.4,0.0,-215.22846422697367
2022-08-13 02:00:00,1021.6,2794.889893,375.790009,2794.889893,375.790009,2782.879883,3.1,3.1,2.9,0.0,-187.8801676432292
2022-08-13 03:00:00,1021.4,2846.72998,382.76001,2846.72998,382.76001,2795.52002,3.1,2.6,2.2,0.0,-289.26671424278845
2022-08-13 04:00:00,1021.3,2825.459961,379.899994,2825.459961,379.899994,2847.370117,3.6,2.6,2.2,0.0,-325.8059512867647
2022-08-13 05:00:00,1021.2,2891.209961,388.73999,2891.209961,388.73999,2826.100098,4.6,3.1,3.1,0.0,-256.2418438946759
2022-08-13 06:00:00,1021.1,2974.209961,399.899994,2974.209961,399.899994,2891.860107,5.1,3.6,3.4,0.0,-43.17931857638889
2022-08-13 07:00:00,1021.3,2785.300049,374.5,2785.300049,374.5,2974.879883,4.6,3.6,2.8,0.0,13.135407366071428
2022-08-13 08:00:00,1021.3,2479.699951,333.410004,2479.699951,333.410004,2785.929932,5.7,4.6,3.4,0.0,-250.7787972383721
2022-08-13 09:00:00,1021.4,2231.360107,300.019989,2231.360107,300.019989,2480.26001,6.7,5.1,4.6,376.3140840383992,-323.67126916956016
2022-08-13 10:00:00,1021.2,1838.670044,247.220001,1838.670044,247.220001,2231.870117,6.2,4.6,4.3,295.9967345630997,-379.7602666440217
2022-08-13 11:00:00,1020.8,1428.800049,192.110001,1428.800049,192.110001,1839.079956,7.2,5.7,5.1,525.6484799678996,-298.67270132211536
2022-08-13 12:00:00,1020.7,1588.77002,213.619995,1588.77002,213.619995,1429.119995,6.2,4.6,4.1,245.1787110339017,-337.810909310567
2022-08-13 13:00:00,1020.3,2172.090088,292.049988,2172.090088,292.049988,1589.130005,4.6,3.1,2.1,0.0,-355.7165129905523
2022-08-13 14:00:00,1020.0,1956.030029,263.0,2541.800049,341.76001,2172.580078,3.6,3.1,2.7,0.0,-402.7975548852848
2022-08-13 15:00:00,1019.7,1956.030029,263.0,3066.429932,412.299988,2542.370117,3.6,2.6,2.4,0.0,-263.10677734375
2022-08-13 16:00:00,1019.2,2528.709961,340.0,3467.310059,466.200012,3067.120117,6.2,4.1,2.9,0.0,-336.3920563998288
2022-08-13 17:00:00,1018.7,3742.939941,503.26001,3742.939941,503.26001,3468.090088,5.7,4.1,3.6,123.983092454399,-632.1056951992754
2022-08-13 18:00:00,1019.0,3753.649902,504.700012,3753.649902,504.700012,3743.780029,4.6,3.1,2.7,0.0,-917.688892802254
2022-08-13 19:00:00,1019.0,3569.5,479.940002,4933.589844,663.349976,3754.48999,4.1,3.1,2.4,0.0,-903.6106144831732
2022-08-13 20:00:00,1018.9,3435.399902,461.910004,3435.399902,461.910004,3570.300049,5.7,4.1,3.5,100.30131093749992,-1112.9412860576922
2022-08-13 21:00:00,1018.7,3167.51001,425.890015,3167.51001,425.890015,3436.179932,5.1,3.6,3.4,0.0,-905.8149937220982
2022-08-13 22:00:00,1018.5,3096.179932,416.299988,3410.629883,458.579987,3168.219971,3.6,3.1,2.7,0.0,-987.0757396260246
2022-08-13 23:00:00,1018.1,2954.129883,397.200012,3410.629883,458.579987,3096.419922,4.1,3.1,2.9,0.0,-777.9506272536057
2022-08-14 00:00:00,1017.8,2810.590088,377.899994,3476.97998,467.5,2954.360107,3.6,3.1,2.6,0.0,-456.7065673828125
2022-08-14 01:00:00,1017.6,2632.830078,354.0,3346.820068,450.0,2810.810059,4.1,3.1,2.4,0.0,-724.7016087582236
2022-08-14 02:00:00,1017.3,2603.530029,350.059998,3265.01001,439.0,2633.040039,5.7,4.6,4.3,295.9967345630997,-748.2570379849138
2022-08-14 03:00:00,1017.0,2610.600098,351.01001,3257.570068,438.0,2603.72998,5.7,4.6,4.2,270.3593964095995,-586.7331757127193
2022-08-14 04:00:00,1016.9,2623.679932,352.769989,3257.570068,438.0,2610.800049,4.6,4.1,3.7,147.7836960530999,-666.5639503403465
2022-08-14 05:00:00,1016.7,2603.459961,350.049988,3246.419922,436.5,2623.889893,6.2,4.1,3.7,147.7836960530999,-324.7132052951389
2022-08-14 06:00:00,1016.4,2641.530029,355.170013,2726.840088,366.640015,2603.659912,6.7,4.6,4.4,322.15655293439954,-473.00755268061926
2022-08-14 07:00:00,1016.1,2528.26001,339.940002,2528.26001,339.940002,2641.73999,7.2,4.6,4.0,220.39080000000013,-883.6497395833334
2022-08-14 08:00:00,1015.9,2298.149902,309.0,2298.149902,309.0,2528.459961,8.8,6.2,5.2,558.4542878976017,-963.3270705521472
2022-08-14 09:00:00,1015.6,1856.219971,249.580002,1856.219971,249.580002,2298.330078,9.3,6.2,5.6,701.6548948224018,-1111.1410674205802
2022-08-14 10:00:00,1015.1,1016.840027,136.720001,1016.840027,136.720001,1856.369995,9.3,6.2,5.1,525.6484799678996,-1343.9633199350844
2022-08-14 11:00:00,1014.7,631.659973,84.93,631.659973,84.93,1016.919983,10.3,6.7,6.0,866.8115999999999,-2199.9484487007167
2022-08-14 12:00:00,1014.0,550.51001,74.019997,550.51001,74.019997,631.710022,10.8,7.2,6.4,1057.0156433663997,-2107.6105143229165
2022-08-14 13:00:00,1013.5,1222.47998,164.369995,1222.47998,164.369995,550.559998,10.3,7.2,6.4,1057.0156433663997,-2445.577720424107
2022-08-14 14:00:00,1012.7,1946.290039,261.690002,2565.899902,345.0,1222.579956,10.3,7.7,6.8,1274.3908429056007,-2985.138256048387
2022-08-14 15:00:00,1012.3,2554.889893,343.519989,3257.570068,438.0,1946.439941,11.3,7.7,6.9,1333.1222201619007,-2531.387805300768
2022-08-14 16:00:00,1011.8,3093.209961,415.899994,3257.570068,438.0,2555.090088,10.8,7.7,7.2,1519.9190804735913,-1928.1048115197243
2022-08-14 17:00:00,1011.5,3383.340088,454.910004,3480.689941,468.0,3093.449951,11.3,8.2,7.4,1653.204805382402,-2234.0389564314137
2022-08-14 18:00:00,1011.6,3420.899902,459.959991,3480.689941,468.0,3383.600098,9.8,6.7,6.3,1006.9819283870996,-1702.5401506696428
2022-08-14 19:00:00,1011.3,3440.530029,462.600006,3440.530029,462.600006,3421.159912,9.3,6.7,6.6,1162.2170528063998,-1549.354282174059
2022-08-14 20:00:00,1010.7,3305.840088,444.48999,3305.840088,444.48999,3440.800049,8.2,6.2,5.6,701.6548948224018,-1229.8451264148623
2022-08-14 21:00:00,1010.4,1784.969971,240.0,2957.850098,397.700012,3306.100098,7.2,5.7,4.8,433.3813698816026,-1808.147359413676
2022-08-14 22:00:00,1010.0,1197.829956,161.050003,1197.829956,161.050003,2958.080078,8.8,6.2,5.7,740.750370029102,-970.1976921695402
2022-08-14 23:00:00,1009.8,1197.829956,161.050003,1197.829956,161.050003,1197.880005,7.7,5.1,4.0,220.39080000000013,-973.544406467014
2022-08-15 00:00:00,1009.4,2682.300049,360.640015,4997.700195,671.950012,1197.880005,4.6,3.6,3.0,0.0,-1513.8445984887296
2022-08-15 01:00:00,1009.2,2603.159912,350.0,2603.159912,350.0,2682.429932,6.2,4.1,3.9,195.934183263899,-1364.2692664194915
2022-08-15 02:00:00,1009.0,2625.399902,352.98999,4523.399902,608.179993,2603.290039,7.2,4.6,4.2,270.3593964095995,-1028.0681785300926
2022-08-15 03:00:00,1008.9,2704.23999,363.589996,2704.23999,363.589996,2625.530029,6.2,4.1,3.8,171.75024216960026,-638.0013374660326
2022-08-15 04:00:00,1008.7,2836.780029,381.410004,2836.780029,381.410004,2704.370117,7.2,4.1,3.8,171.75024216960026,-257.4164453125
2022-08-15 05:00:00,1008.7,3191.620117,429.119995,5052.810059,679.359985,2836.909912,6.2,4.1,3.8,171.75024216960026,-109.51350911458331
2022-08-15 06:00:00,1008.7,3475.889893,467.339996,3475.889893,467.339996,3191.780029,6.2,4.6,3.8,171.75024216960026,-30.645763578869047
2022-08-15 07:00:00,1008.7,3367.75,452.799988,3367.75,452.799988,3476.060059,4.6,3.6,3.6,123.983092454399,-202.39903846153845
2022-08-15 08:00:00,1008.5,3208.659912,431.410004,3208.659912,431.410004,3367.909912,5.7,4.1,3.8,171.75024216960026,-597.2186650815217
2022-08-15 09:00:00,1008.4,3027.550049,407.059998,3027.550049,407.059998,3208.810059,6.7,5.1,4.7,404.4493426911016,-985.0271434294872
2022-08-15 10:00:00,1008.0,2992.219971,402.309998,2992.219971,402.309998,3027.699951,7.2,4.6,4.2,270.3593964095995,-1420.4583519345238
2022-08-15 11:00:00,1007.8,2916.51001,392.130005,3376.669922,454.0,2992.370117,7.7,5.1,4.7,404.4493426911016,-1155.9242670294943
2022-08-15 12:00:00,1007.6,2921.27002,392.769989,3376.669922,454.0,2916.649902,8.2,5.7,5.2,558.4542878976017,-992.210956901904
2022-08-15 13:00:00,1006.9,2826.959961,380.089996,3480.800049,468.0,2921.409912,7.7,5.7,4.9,463.1794735299016,-1037.2420435196314
2022-08-15 14:00:00,1006.5,2975.409912,400.049988,2975.409912,400.049988,2827.090088,8.8,5.7,5.2,558.4542878976017,-2166.2559422566874
2022-08-15 15:00:00,1006.5,3338.290039,448.839996,3338.290039,448.839996,2975.560059,10.3,7.7,6.9,1333.1222201619007,-2972.8749738145707
2022-08-15 16:00:00,1006.5,3681.610107,495.0,3681.610107,495.0,3338.449951,13.4,8.8,7.5,1722.4224609375,-2767.353677784825
2022-08-15 17:00:00,1006.4,3867.629883,520.01001,4598.819824,618.320007,3681.790039,11.8,7.7,7.0,1393.6227000000026,-783.290855094178
2022-08-15 18:00:00,1006.3,4133.220215,555.719971,4598.819824,618.320007,3867.810059,8.2,5.7,4.1,245.1787110339017,-1545.5052787162165
2022-08-15 19:00:00,1006.8,3991.689941,536.690002,4398.890137,591.440002,4133.419922,7.2,4.6,4.2,270.3593964095995,-1550.9196896114863
2022-08-15 20:00:00,1007.0,3770.860107,507.0,4528.830078,608.909973,3991.879883,8.2,5.7,5.2,558.4542878976017,-1824.03657758354
2022-08-15 21:00:00,1007.0,3535.97998,475.420013,4615.919922,620.619995,3771.050049,7.7,5.1,4.9,463.1794735299016,-1371.7030194256756
2022-08-15 22:00:00,1006.8,3460.419922,465.26001,4800.22998,645.400024,3536.149902,7.2,5.1,4.5,348.9061921874993,-872.9637927827381
2022-08-15 23:00:00,1006.7,3203.0,430.649994,4794.279785,644.599976,3460.120117,7.2,4.6,4.3,295.9967345630997,-1083.2919354106104
2022-08-16 00:00:00,1006.3,3205.159912,430.940002,4530.169922,609.090027,3202.72998,6.7,4.1,3.9,195.934183263899,-834.9181805346385
2022-08-16 01:00:00,1006.4,3097.169922,416.420013,4995.169922,671.609985,3204.889893,6.7,4.6,4.1,245.1787110339017,-787.2001775568182
2022-08-16 02:00:00,1006.1,3143.060059,422.589996,3143.060059,422.589996,3096.899902,5.7,3.6,3.3,0.0,-813.1478836287314
2022-08-16 03:00:00,1006.4,3279.909912,440.98999,3279.909912,440.98999,3142.790039,6.2,4.1,3.9,195.934183263899,-144.52865650614754
2022-08-16 04:00:00,1006.7,3737.540039,502.519989,3737.540039,502.519989,3279.629883,5.7,3.6,2.9,0.0,-36.33793308423913
2022-08-16 05:00:00,1006.8,3852.600098,517.98999,3852.600098,517.98999,3737.22998,3.6,2.1,2.1,0.0,-2.7016389266304346
2022-08-16 06:00:00,1007.0,3829.620117,514.900024,3829.620117,514.900024,3852.280029,4.1,3.1,2.7,0.0,-27.472808837890625
2022-08-16 07:00:00,1007.4,3632.820068,488.440002,3632.820068,488.440002,3829.300049,4.6,3.1,3.1,0.0,-95.5084580243644
2022-08-16 08:00:00,1007.8,3346.919922,450.0,3346.919922,450.0,3632.51001,5.1,3.1,2.9,0.0,-249.19704861111111
2022-08-16 09:00:00,1008.3,3160.610107,424.950012,3160.610107,424.950012,3346.639893,5.1,3.6,3.4,0.0,-246.88824172247024
2022-08-16 10:00:00,1008.7,3102.070068,417.079987,3603.52002,484.5,3160.340088,5.1,3.6,3.4,0.0,-180.07835170200892
2022-08-16 11:00:00,1009.0,3049.860107,410.059998,3603.52002,484.5,3101.810059,5.7,3.6,3.4,0.0,-51.96384840745192
2022-08-16 12:00:00,1009.2,3050.090088,410.089996,3603.52002,484.5,3049.600098,4.6,3.6,3.2,0.0,-46.17330109126984
2022-08-16 13:00:00,1009.1,3109.360107,418.059998,3603.52002,484.5,3049.830078,4.1,3.1,2.6,0.0,-26.355823863636363
2022-08-16 14:00:00,1009.0,3291.360107,442.529999,3291.360107,442.529999,3109.100098,3.1,2.1,1.7000000000000002,0.0,18.714762369791668
2022-08-16 15:00:00,1009.2,3770.189941,506.910004,3770.189941,506.910004,3291.080078,3.1,2.1,1.6,0.0,21.11165364583333
2022-08-16 16:00:00,1009.7,4462.930176,600.049988,4600.450195,618.539978,3769.870117,3.1,2.6,2.5,0.0,18.981119791666668
2022-08-16 17:00:00,1010.2,4945.189941,664.890015,4945.189941,664.890015,4462.549805,3.1,2.6,1.5,0.0,21.11165364583333
2022-08-16 18:00:00,1010.4,4924.060059,662.049988,5073.930176,682.200012,4944.77002,2.1,1.5,1.3,0.0,22.74172794117647
2022-08-16 19:00:00,1010.5,4822.390137,648.380005,4822.390137,648.380005,4923.649902,1.5,1.5,1.1,0.0,-114.02604166666669
2022-08-16 20:00:00,1010.9,4313.810059,580.0,4530.169922,609.090027,4821.97998,2.6,1.5,1.3,0.0,-9.90867332175926
2022-08-16 21:00:00,1011.2,3817.570068,513.280029,4000.159912,537.830017,4313.439941,3.6,2.6,2.2,0.0,32.56781005859375
2022-08-16 22:00:00,1011.2,3896.860107,523.940002,3896.860107,523.940002,3817.25,3.1,2.1,1.3,0.0,18.067103794642858
2022-08-16 23:00:00,1011.2,1602.800049,215.5,3598.909912,483.880005,3896.649902,1.5,1.5,1.2,0.0,26.536665482954547
2022-08-17 00:00:00,1011.2,1561.900024,210.0,3511.51001,472.130005,3598.719971,2.1,1.5,1.4,0.0,21.720563616071427
2022-08-17 01:00:00,1011.4,1561.900024,210.0,3415.48999,459.220001,3511.330078,2.6,2.1,1.9,0.0,-0.2001953125
2022-08-17 02:00:00,1011.4,1602.800049,215.5,3446.72998,463.420013,3415.320068,2.1,1.5,1.3,0.0,-34.29937065972222
2022-08-17 03:00:00,1011.5,1628.829956,219.0,3641.75,489.640015,3446.550049,2.1,1.5,1.3,0.0,-132.5482421875
2022-08-17 04:00:00,1011.6,1981.22998,266.380005,5000.52002,672.330017,3641.560059,2.1,1.5,1.0,0.0,-68.09440104166667
2022-08-17 05:00:00,1011.9,4440.540039,597.039978,5495.569824,738.890015,4073.659912,2.1,1.5,0.8,0.0,17.382184709821427
2022-08-17 06:00:00,1012.2,4584.02002,616.330017,5495.569824,738.890015,4440.310059,2.6,1.0,1.0,0.0,31.7685546875
2022-08-17 07:00:00,1012.7,4277.359863,575.099976,4998.509766,672.059998,4583.779785,5.1,3.1,2.8,0.0,21.11165364583333
2022-08-17 08:00:00,1013.1,4090.459961,549.969971,5500.629883,739.570007,4277.140137,5.1,3.6,3.6,123.983092454399,-149.93353630514707
2022-08-17 09:00:00,1013.1,3918.800049,526.890015,5000.52002,672.330017,4090.23999,5.1,4.1,3.5,100.30131093749992,-0.9103370949074074
2022-08-17 10:00:00,1013.2,3786.409912,509.089996,3786.409912,509.089996,3918.590088,4.1,3.6,2.8,0.0,-28.46664268092105
2022-08-17 11:00:00,1013.5,3718.800049,500.0,3718.800049,500.0,3786.209961,4.6,3.1,2.5,0.0,-21.46586277173913
2022-08-17 12:00:00,1013.5,3667.409912,493.089996,3667.409912,493.089996,3718.600098,3.6,2.6,2.2,0.0,24.461635044642858
2022-08-17 13:00:00,1013.5,3789.22998,509.470001,5040.540039,677.710022,3667.209961,3.1,2.1,2.1,0.0,22.177490234375
2022-08-17 14:00:00,1013.4,4028.199951,541.599976,5040.540039,677.710022,3789.040039,3.1,2.1,1.9,0.0,-0.2001953125
2022-08-17 15:00:00,1013.2,4412.72998,593.299988,5000.52002,672.330017,4027.98999,3.1,2.1,2.0,0.0,14.718098958333334
2022-08-17 16:00:00,1013.1,5028.120117,676.039978,5028.120117,676.039978,4412.5,2.6,1.5,1.3,0.0,20.455904447115383
2022-08-17 17:00:00,1013.1,5562.799805,747.929993,5562.799805,747.929993,5027.850098,2.1,1.5,1.2,0.0,15.1443359375
2022-08-17 18:00:00,1013.3,5065.009766,681.0,5065.009766,681.0,5562.509766,1.5,1.0,0.4,0.0,24.84130859375
2022-08-17 19:00:00,1013.6,4678.919922,629.090027,4678.919922,629.090027,5064.740234,2.6,1.5,1.0,0.0,13.500418526785714
2022-08-17 20:00:00,1013.7,4105.779785,552.030029,4105.779785,552.030029,4678.669922,2.1,1.5,1.5,0.0,16.4232421875
2022-08-17 21:00:00,1013.7,3784.889893,508.920013,3784.889893,508.920013,4105.560059,2.1,2.1,1.7000000000000002,0.0,18.24293870192308
